hotel_name,hotel_city,cleanliness_score,room_score,service_score,location_score,value_score,safety_score,comfort_score,transportation_score,noise_score
are_dubai_abc_almanar_hotel_apartment,dubai,3.0363020727064347,2.5618404530344634,2.861139031584086,1.9319796970872716,1.7804125246508433,3.928271243551956,1.7647491921903495,2.781520183086953,2.3993785629800968
are_dubai_admiral_plaza_hotel,dubai,2.9046333086806477,3.19192882213422,2.8621954960917493,2.506128398184358,2.3116561844271604,2.291040956432769,1.6893887769307878,2.4426272119677837,2.2575061312417324
are_dubai_al_bustan_centre_residence,dubai,2.608046838946608,3.3652324202540544,2.6477927533645267,2.5555388509684516,2.536720589908499,2.1326683727713096,2.5052013621643567,2.537652335561062,2.838828790235474
are_dubai_al_bustan_rotana_dubai,dubai,2.9029796897694573,3.809482830278621,3.6041698408035283,3.0164617311900366,2.714053616199029,2.2708180413095294,2.45614243528504,3.2303621438982026,2.723491925651877
are_dubai_al_hijaz_heritage_motel,dubai,3.154327294829093,3.6206910201543785,3.38312479187115,2.84335352251879,2.8602221891055466,2.846014177605605,2.413244125084342,2.2471145642719876,3.410488675016545
are_dubai_al_jawhara_gardens_hotel,dubai,2.742398776438872,2.5381097167852706,2.562732048640615,2.6410910911566425,1.7804125246508433,2.1326683727713096,1.148232069927195,2.3647387828669952,2.184970143455929
are_dubai_al_khaleej_hotel,dubai,3.0631858459226033,3.5674623574603985,2.9001175728881528,2.7393664338954915,2.292278729605001,2.96228918272405,2.392867221747065,2.83236837031877,1.6456441145505507
are_dubai_al_khaleej_palace_hotel,dubai,2.2486187479363338,3.4067316087898956,3.3798131984985638,2.3135405658957064,2.7270275269345983,2.1326683727713096,2.38842590660399,2.4039432654376425,1.751207228085383
are_dubai_al_maha_desert_resort,dubai,2.391166262287796,3.9778454333639597,4.024856926315979,2.8780600682647806,2.6518436194026798,2.2491626609883486,2.1825867010621027,2.5587708462276715,2.365559220755694
are_dubai_al_manzil_hotel,dubai,3.0591001426323396,4.301187101430996,4.175284928937469,3.6563101410575443,2.8656458360651484,2.400932434534102,2.6415197986366947,3.4267036100357107,2.6334295114370114
are_dubai_al_murooj_rotana_dubai,dubai,2.4638620219567002,3.5916011366393383,3.1881787789532448,2.984158072885114,2.426658897410532,2.392403325442163,2.6887679754963094,2.820750871230577,2.4435725277534828
are_dubai_al_qasr_at_madinat_jumeirah,dubai,2.7159451955221856,4.015458847093106,4.155543516970781,2.7922446383346538,2.9015787299304563,2.447581157073067,2.390921892610976,2.7197214761771455,2.2469244195033693
are_dubai_ambassador_hotel,dubai,3.910125248118792,3.18748031383829,3.7931219188169707,2.646774534076238,3.7364778315593252,2.1326683727713096,1.7647491921903495,2.799925493867562,2.184970143455929
are_dubai_angsana_dubai,dubai,2.3495205374879307,3.603271850777741,2.962406333208306,2.320456329224804,1.8842711075289755,2.1326683727713096,1.9724025628775084,2.2383897896524854,2.466263355951993
