hotel_name,hotel_city,cleanliness_score,room_score,service_score,location_score,value_score,safety_score,comfort_score,transportation_score,noise_score
china_shanghai_88_xintiandi_executive_residence,shanghai,2.1642099897890867,4.096793336807734,3.900880625480826,3.906342601513997,2.6512617255434847,1.8144456852311799,3.6610336820160616,3.408824527545434,4.278886168793639
china_shanghai_an_ting_villa_hotel_shanghai,shanghai,3.539355123376228,4.577841721637543,4.889354586824332,4.570320851065957,4.5927400969795285,5.0,5.0,4.678270197883204,2.2136816247646385
china_shanghai_ascott_pudong,shanghai,2.5461864184716085,2.8633647748270086,3.2917177029231737,1.8153839966986565,1.3577731289905552,1.8144456852311799,2.003214646280994,1.7774194097855724,2.2136816247646385
china_shanghai_asset_hotel_shanghai,shanghai,3.7445538020127973,3.1231352109126362,3.5493986460200087,2.583369159474646,2.4894260667188357,2.657597738669418,2.386972736636565,3.066608953032524,2.374010205602408
china_shanghai_bailemen_hotel,shanghai,4.10536261701413,3.736712225407324,2.8089007073970285,2.810453039733832,2.499689092169129,2.472200684005925,2.0642555699435317,3.8412418284724086,2.2136816247646385
china_shanghai_barony_wanyuan_hotel,shanghai,4.883326728923932,4.249575189916749,2.8599858587147233,3.226785044518401,2.3748781518742055,1.8144456852311799,4.814588832299259,2.9451108157822867,3.3338471272753556
china_shanghai_best_western_shanghai_ruite_hotel,shanghai,1.1932383695899627,1.9402067951598498,1.0,1.162842325647087,2.803193716622819,1.8144456852311799,2.7610610367163675,1.875910303164889,1.0
china_shanghai_broadway_mansions_hotel,shanghai,1.8547516071286578,2.612691253294785,3.3923879730437303,1.9206031507675976,2.092110817688506,1.8922147088759353,2.753083473555918,2.294486677506346,3.3994662755129728
china_shanghai_central_hotel_shanghai,shanghai,3.228688963451468,3.3955267955959134,3.4326994457347797,3.075298005295052,2.160581196353677,2.1607472674711143,3.1818171345478787,3.01029413695163,3.0257871829424308
china_shanghai_central_view_suites,shanghai,3.444583347421237,2.887070971095028,2.413311166071858,1.6952178985192892,1.835933916261766,3.3912621046828866,1.4727311849648554,1.6812512157728463,2.2136816247646385
china_shanghai_citadines_apart_hotel_jinqiao,shanghai,3.588353590438882,3.669088087466075,3.0043632244183938,3.2877092073737955,2.4509295479450866,2.7474636200613616,2.8801449365497307,3.02786034282728,3.055289746790702
china_shanghai_city_hotel_shanghai,shanghai,3.596123048261778,2.558692620573768,3.936514278275033,2.4352399910024998,2.316055068700887,2.2188417270823972,2.0222677022876807,2.347625400736558,2.0805367717672745
china_shanghai_courtyard_by_marriott_shanghai_pudong,shanghai,2.523737010735763,2.494614347794757,3.375908733705096,2.194764035828906,2.592446383606596,1.8144456852311799,2.018058116154796,2.5982980543205256,2.2136816247646385
china_shanghai_courtyard_shanghai_xujiahui,shanghai,1.9168419953280749,3.38141931335493,4.2420661935674975,3.3320421043916766,2.393671075328335,1.8144456852311799,3.8315090764974373,3.2284900729687793,2.2136816247646385
china_shanghai_crowne_plaza_century_park_shanghai,shanghai,1.7819317252016513,4.168169955681046,4.228778642678847,4.875554166622706,2.8599558095874578,1.8144456852311799,3.3950895715884766,5.0,2.2136816247646385
china_shanghai_crowne_plaza_shanghai,shanghai,2.370144491178718,2.4941462431766617,2.8577538184178213,2.423150808958173,2.2767620546753524,1.8144456852311799,1.667663795488618,2.3134830771972816,1.9536114799820132
china_shanghai_crowne_plaza_shanghai_fudan,shanghai,2.669213777507448,3.2167489632204287,3.7059219373815098,2.757037329370573,2.65959192012843,2.03043953253529,3.834554794164323,2.316219935867724,2.2136816247646385
china_shanghai_crowne_plaza_shanghai_pudong,shanghai,2.6903149886282436,3.316531798374406,2.929591336975767,2.264181451090429,2.351953324741178,1.8144456852311799,3.2547870588936187,3.3132059704240087,2.2136816247646385
china_shanghai_days_hotel_shanghai,shanghai,2.1889356982979553,2.1711795046703806,2.550020594428725,1.9804373309584906,1.4758295271508148,2.613460307630554,2.879782075252982,2.1028944942680314,1.6518754996101181
china_shanghai_donghu_guest_house,shanghai,2.9452729424334425,3.8425318036539156,4.111040361516584,2.850394544304323,2.987785309351576,2.419940523155583,2.8926526462489752,2.8554067835343306,2.635022419353575
china_shanghai_four_points_by_sheraton_shanghai,shanghai,2.255986446309307,2.266661189679413,2.546709084560267,2.4501341193951474,1.4284313311493733,2.8255170081869947,1.5881556570053879,2.3313030751630786,2.6030655191816052
