hotel_name,hotel_city,cleanliness_score,room_score,service_score,location_score,value_score,safety_score,comfort_score,transportation_score,noise_score
usa_illinois_chicago_abbott_hotel,chicago,1.447507657419179,2.2781367445320138,2.0348147466715543,2.0169852348716253,1.0051782184024125,2.6042290151226677,2.4558638361760545,1.9501525366558998,3.4903230323616223
usa_illinois_chicago_affinia_chicago,chicago,2.9725519994755345,4.257083549099211,3.9295198395969186,4.387703004224562,3.359944382400882,2.787705894525122,3.404265982943325,3.47518581445274,3.8797093044808153
usa_illinois_chicago_allerton_hotel,chicago,2.832081440010368,3.367337498368533,2.636411502683275,3.4400978874740256,3.082233906343005,2.6919351171070627,2.579241807072049,2.9678364272487165,3.090683663881478
usa_illinois_chicago_amalfi_hotel_chicago,chicago,3.1017173528863036,4.28022492289025,3.6442160516281175,4.126105810795883,3.4947355111772107,2.7100455189904236,3.5881681367435614,3.7709478907595795,3.3520703814885384
usa_illinois_chicago_ambassador_east_hotel,chicago,3.188122411259808,3.87681810064863,3.48947295142763,3.8870361991312237,3.444963009677721,2.8713164245663263,2.9001314833638365,3.7509652539540115,3.094643409045193
usa_illinois_chicago_amber_inn,chicago,2.6268005644713424,3.1320188883749913,3.3139926613090673,2.8830789879479033,3.3183967706382407,2.6042290151226677,1.781838240499562,2.1934864065994275,3.334364195010867
usa_illinois_chicago_avenue_hotel_chicago,chicago,2.9175714026615593,4.224485799859771,3.3980111670109987,4.419636972810727,3.4192084332389014,2.6352785061406774,3.680342280519443,3.786289962874664,3.3260334600533126
usa_illinois_chicago_belair_hotel,chicago,2.6453355513276993,2.5533774574958383,2.1934375537996744,3.247403971883324,2.6138253207915505,2.951203182096786,2.568876738464884,3.064660258596341,2.5660812642183712
usa_illinois_chicago_belden_stratford_hotel,chicago,2.886345952074275,3.780694831582206,3.0288907516301733,3.7335759377593507,3.4252163750279436,2.983860184206125,2.5104375975607844,3.5358577505078608,2.8914116882194527
usa_illinois_chicago_bellwood_hotel,chicago,3.677872543794784,2.922724383982323,2.4024875373008605,1.8409788798585465,3.818006167540555,2.6042290151226677,1.781838240499562,2.568447107396796,3.374195478657127
usa_illinois_chicago_best_western_grant_park_hotel,chicago,3.1713256324021524,3.540845783328399,2.8154560670480206,3.8712803437952066,3.2878358480173064,2.696305643158806,2.8550117808058184,3.479962795878829,3.4715115819403666
usa_illinois_chicago_best_western_hawthorne_terrace,chicago,3.376476718359328,3.8530087173440317,3.012245255912309,4.0236919420431985,3.386061685849309,2.7981565349410573,2.828318361875607,3.639488501252651,3.1800128313860383
usa_illinois_chicago_best_western_river_north_chicago_downtown_hotel,chicago,3.368261371857742,3.930675096238242,3.2938261823987127,4.083084143477094,3.581883628927226,2.803795049265788,2.8097795530083403,3.5492979175096706,3.453609609588517
usa_illinois_chicago_buckingham_athletic_club,chicago,2.576440537804185,3.237092462935338,2.4388389646509205,2.8609929650120067,2.2340037440068796,3.2812462741991366,3.3473987135622822,3.646908460907531,3.0171239294047587
